epoch,learning_rate,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance
25,8.580461976679104e-05,8.613272666931152,0.6591666666666667,0.6771745475773496,0.6078506097560976,0.6406426509351073,0.7173346335814434,0.6078506097560976,0.710443640517898,0.6771745475773496,0.64451353802306,12760,14925,6083,8232,20992,21008,0.6127776664803456,0.4998095238095238,0.9992383853769993,0.6657777777777778,0.6746219281663516,0.6364244315648685,0.6549667354897912,0.7380142543601904,0.6364244315648685,0.6949490474080638,0.6746219281663516,0.6579278523489933,2855,3137,1377,1631,4486,4514,0.5951500744886802,0.49844444444444447,0.993797075764289
26,8.475903393956438e-05,9.12872576713562,0.6606428571428572,0.6803511213402559,0.6055163871951219,0.6407561436672968,0.7217551761730868,0.6055163871951219,0.7157273419649657,0.6803511213402559,0.644851395977184,12711,15036,5972,8281,20992,21008,0.6098480474622778,0.4998095238095238,0.9992383853769993,0.6681111111111111,0.7049494120864096,0.5746767721801159,0.6331818740022105,0.7400822496849846,0.5746767721801159,0.7609658839167036,0.7049494120864096,0.6428972487366648,2578,3435,1079,1908,4486,4514,0.59663454411735,0.49844444444444447,0.993797075764289
27,8.368407953869108e-05,13.7829270362854,0.6651428571428571,0.6847072624506771,0.6117092225609756,0.646153072007246,0.7261612754519764,0.6117092225609756,0.718535795887281,0.6847072624506771,0.6493590295104534,12841,15095,5913,8151,20992,21008,0.6057560353293607,0.4998095238095238,0.9992383853769993,0.6744444444444444,0.6930521091811415,0.6226036558181007,0.6559417566932833,0.7416838701253603,0.6226036558181007,0.7259636685866194,0.6930521091811415,0.6593561368209255,2793,3277,1237,1693,4486,4514,0.5907048876856414,0.49844444444444447,0.993797075764289
28,8.2580817414384e-05,14.164222955703735,0.6657380952380952,0.6861978469283916,0.610327743902439,0.6460429115296372,0.7274036135007511,0.610327743902439,0.7211062452399086,0.6861978469283916,0.6493634532127395,12812,15149,5859,8180,20992,21008,0.6055675978718558,0.4998095238095238,0.9992383853769993,0.6761111111111111,0.6991128010139417,0.6148016049933125,0.6542521646305302,0.7500565931403582,0.6148016049933125,0.7370403190075321,0.6991128010139417,0.6581602373887241,2758,3327,1187,1728,4486,4514,0.5851640080062437,0.49844444444444447,0.993797075764289
29,8.145033635316135e-05,12.722748041152954,0.6647619047619048,0.6857265692175408,0.6078506097560976,0.6444444444444445,0.729689137641961,0.6078506097560976,0.7216298552932217,0.6857265692175408,0.6480848153214774,12760,15160,5848,8232,20992,21008,0.6016946837170146,0.4998095238095238,0.9992383853769993,0.6792222222222222,0.6828264349416876,0.6656263932233616,0.6741167174624676,0.753112079504572,0.6656263932233616,0.6927337173238812,0.6828264349416876,0.6758158634104171,2986,3127,1387,1500,4486,4514,0.5820016055039956,0.49844444444444447,0.993797075764289
30,8.029375200334593e-05,13.388014078140259,0.6670952380952381,0.6864560059580807,0.6147103658536586,0.6486051771801961,0.7327652662062971,0.6147103658536586,0.7194402132520944,0.6864560059580807,0.6514093612619601,12904,15114,5894,8088,20992,21008,0.5996053943518085,0.4998095238095238,0.9992383853769993,0.6826666666666666,0.7158368644067796,0.6025412394115025,0.654320987654321,0.7579850896334601,0.6025412394115025,0.7622950819672131,0.7158368644067796,0.6586906584992342,2703,3441,1073,1783,4486,4514,0.5759169341812671,0.49844444444444447,0.993797075764289
31,7.91122057740549e-05,8.636839866638184,0.6698333333333333,0.6922246803000054,0.6111375762195121,0.6491587602783049,0.7335890475049865,0.6111375762195121,0.7284843869002284,0.6922246803000054,0.6521498274172242,12829,15304,5704,8163,20992,21008,0.5991683620449982,0.4998095238095238,0.9992383853769993,0.685,0.710533027288957,0.6210432456531431,0.6627810158201499,0.7637030955953945,0.6210432456531431,0.7485600354452814,0.710533027288957,0.6652884426068124,2786,3379,1135,1700,4486,4514,0.5732969994276342,0.49844444444444447,0.993797075764289
32,7.790686370876676e-05,12.397972583770752,0.6769047619047619,0.6996664155816206,0.6194740853658537,0.6571327505179645,0.7407421358446636,0.6194740853658537,0.7342916984006093,0.6996664155816206,0.6588365934910737,13004,15426,5582,7988,20992,21008,0.593329968966974,0.4998095238095238,0.9992383853769993,0.6864444444444444,0.7157676348547718,0.6152474364690147,0.6617118197075041,0.7637285279403199,0.6152474364690147,0.7571998227735932,0.7157676348547718,0.6644634525660964,2760,3418,1096,1726,4486,4514,0.5702410676109959,0.49844444444444447,0.993797075764289
33,7.667891533457723e-05,13.693604707717896,0.6731904761904762,0.6936567164179105,0.6199028201219512,0.6547091970215335,0.740251453233771,0.6199028201219512,0.726437547600914,0.6936567164179105,0.6566695352839931,13013,15261,5747,7979,20992,21008,0.593446737183626,0.4998095238095238,0.9992383853769993,0.6882222222222222,0.7036857419980601,0.6469014712438698,0.6740998838559814,0.7677129121842364,0.6469014712438698,0.7292866637128932,0.7036857419980601,0.6751435602953241,2902,3292,1222,1584,4486,4514,0.5666079000687935,0.49844444444444447,0.993797075764289
34,7.542957248827965e-05,12.762511253356934,0.6750714285714285,0.6963168867268936,0.6205221036585366,0.6562381923977934,0.7430377189442495,0.6205221036585366,0.7295792079207921,0.6963168867268936,0.65800884385867,13026,15327,5681,7966,20992,21008,0.5912693411021247,0.4998095238095238,0.9992383853769993,0.6862222222222222,0.6931659693165969,0.6647347302719572,0.6786527082385071,0.7670963630067729,0.6647347302719572,0.7075764288879043,0.6931659693165969,0.6798637718177948,2982,3194,1320,1504,4486,4514,0.5663610520497174,0.49844444444444447,0.993797075764289
