epoch,learning_rate_feature,learning_rate_classifier,learning_rate_discriminator,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,classification_loss,domain_loss,total_loss,domain_accuracy,lambda_factor,domain_utilization,source_muons_avg,target_events_avg,domain_batch_size_avg,domain_auc,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance,val_domain_loss,val_domain_accuracy,val_domain_auc
33,0.0007411359602138072,0.001482012797264665,0.0029637664713663796,195.62567472457886,0.9064117647058824,0.9100818085750585,0.9019003353532976,0.9059726014443932,0.968980425654523,0.9019003353532976,0.9109216020702229,0.9100818085750585,0.9028083796733466,229944,232326,22719,25011,254955,255045,0.22521689434049122,0.49991176470588233,0.9996471210962772,0.22521689434049122,0.7050467047433079,0.9302635990837991,0.5053413490892772,1.0,0.9827830150565531,255.8124373119358,255.76730190571715,251.28686058174523,0.5091697286447541,0.9047888888888889,0.8629163847653918,0.9627039627039627,0.910083001920272,0.9784020742045435,0.9627039627039627,0.8467578689800912,0.8629163847653918,0.9577315956322648,43365,38066,6889,1680,45045,44955,0.26618467313660815,0.5005,0.9980019980019982,0.6976885020055554,0.5002134066413749,0.3320713977235299
34,0.000727268254619904,0.0014542635044896776,0.0029082540042292236,194.40629291534424,0.9082392156862745,0.9131033606807889,0.9023160949971564,0.9076776787440471,0.9700505200976901,0.9023160949971564,0.9141602462310573,0.9131033606807889,0.9034903141553998,230050,233152,21893,24905,254955,255045,0.22134656767727978,0.49991176470588233,0.9996471210962772,0.22134656767727978,0.7059026740737999,0.9272492417510797,0.4993528176394245,1.0,0.9821628845801654,255.8124373119358,255.76730190571715,251.1283851554664,0.5001849132282605,0.8991888888888889,0.8586011643671744,0.956021756021756,0.9046963792397139,0.9750477501094785,0.956021756021756,0.8422422422422422,0.8586011643671744,0.9502810962754743,43064,37863,7092,1981,45045,44955,0.27040956330231647,0.5005,0.9980019980019982,0.6938526955517855,0.4994634987617081,0.44942220360799
35,0.0007131767561367542,0.0014260664019192907,0.002851845693484363,194.60040950775146,0.9087039215686274,0.9136574404903689,0.9026808652507305,0.9081359858103135,0.9700349778211586,0.9026808652507305,0.9147248524770139,0.9136574404903689,0.9038696979558944,230143,233296,21749,24812,254955,255045,0.22126598086734953,0.49991176470588233,0.9996471210962772,0.22126598086734953,0.7051767502409764,0.9264427311083259,0.5038907020357452,1.0,0.9828510090810685,255.8124373119358,255.76730190571715,251.30090270812437,0.5066331971100501,0.9115222222222222,0.8845404015264643,0.9468087468087468,0.9146159702340743,0.976661340365044,0.9468087468087468,0.8761650539428317,0.8845404015264643,0.9426574765460464,42649,39388,5567,2396,45045,44955,0.237318764525381,0.5005,0.9980019980019982,0.6932139643891291,0.5045626876367764,0.49766466488021877
36,0.0006988753713720732,0.0013974493166894638,0.002794597207324244,192.80382132530212,0.9095156862745098,0.9151285497300178,0.9027200878586418,0.9088819693041605,0.9705168759215175,0.9027200878586418,0.9163088866670588,0.9151285497300178,0.9040549009291998,230153,233700,21345,24802,254955,255045,0.21944658201161693,0.49991176470588233,0.9996471210962772,0.21944658201161693,0.7049980757827147,0.9244446577943316,0.5051328609496684,1.0,0.9828216957437891,255.8124373119358,255.76730190571715,251.29287863590773,0.5093733237058224,0.9070333333333334,0.883148086244359,0.9384171384171384,0.9099441388885899,0.9736576647687759,0.9384171384171384,0.8755866978089201,0.883148086244359,0.9341655591418264,42271,39362,5593,2774,45045,44955,0.2467699632556601,0.5005,0.9980019980019982,0.691775250502608,0.5355476005510851,0.5416438185675467
37,0.000684378214065997,0.0013684404904083364,0.0027365650430930142,195.14461398124695,0.9090764705882353,0.9138111638389386,0.9033201937596831,0.9085353946779281,0.9707242204723805,0.9033201937596831,0.9148307161481307,0.9138111638389386,0.9044508706371234,230306,233323,21722,24649,254955,255045,0.21873966122462732,0.49991176470588233,0.9996471210962772,0.21873966122462732,0.7058915199343874,0.9246311811590147,0.5041213682745261,1.0,0.9819154443187688,255.8124373119358,255.76730190571715,251.03410230692077,0.5053152355872587,0.9085444444444445,0.8787292704003951,0.9481185481185481,0.9121061005691586,0.9758743790842557,0.9481185481185481,0.8688911133355578,0.8787292704003951,0.9435479974878014,42708,39061,5894,2337,45045,44955,0.24913170400329612,0.5005,0.9980019980019982,0.6933365355838429,0.5001436873254451,0.5107868713468184
38,0.0006696995911625234,0.0013390685512851695,0.0026778064715304605,193.9785351753235,0.9100490196078431,0.9150158399961889,0.9040301229628758,0.9094898086017729,0.9710715235128002,0.9040301229628758,0.9160657923111608,0.9150158399961889,0.9052017388204846,230487,233638,21407,24468,254955,255045,0.2174416905270895,0.49991176470588233,0.9996471210962772,0.2174416905270895,0.7049843712580001,0.9224260617850896,0.5020510775813367,1.0,0.9831622378467165,255.8124373119358,255.76730190571715,251.38716148445337,0.5037905935805217,0.9110555555555555,0.8973055305273094,0.9285603285603286,0.9126654229262811,0.9750474424548499,0.9285603285603286,0.8935157379601824,0.8973055305273094,0.9258286083068271,41827,40168,4787,3218,45045,44955,0.23180744145065546,0.5005,0.9980019980019982,0.6942140744491057,0.5031943443146619,0.3992807818025093
39,0.0006548539886902865,0.0013093624858777607,0.0026183794802527075,194.8654363155365,0.9104745098039215,0.9149112477648393,0.9050930556372693,0.9099756690997567,0.9714278905365856,0.9050930556372693,0.9158540649689271,0.9149112477648393,0.9061335009174454,230758,233584,21461,24197,254955,255045,0.21613006296762852,0.49991176470588233,0.9996471210962772,0.21613006296762852,0.7050710150088326,0.9212010779764611,0.5028232584745738,1.0,0.982834943469674,255.8124373119358,255.76730190571715,251.27482447342027,0.5051614829783366,0.9140555555555555,0.8909426212330777,0.9438117438117438,0.9166154609057491,0.9762831920856614,0.9438117438117438,0.8842397953509065,0.8909426212330777,0.9401400122983775,42514,39751,5204,2531,45045,44955,0.23497637953947892,0.5005,0.9980019980019982,0.6957315589216623,0.4814711863344366,0.47135130996652025
40,0.0006398560574665953,0.0012793516104862104,0.002558342716525439,194.20336937904358,0.9114372549019608,0.9161469491390939,0.9057441509285953,0.9109158506158594,0.9717503711310188,0.9057441509285953,0.9171283498990375,0.9161469491390939,0.9068349228502752,230924,233909,21136,24031,254955,255045,0.21482478479743602,0.49991176470588233,0.9996471210962772,0.21482478479743602,0.7051671306371928,0.9199919154346288,0.5042095052203539,1.0,0.9828412022856264,255.8124373119358,255.76730190571715,251.30190571715144,0.5071973653121102,0.9118666666666667,0.8846624240791028,0.9474303474303474,0.9149711639474305,0.9772844427165415,0.9474303474303474,0.8762317873428984,0.8846624240791028,0.9432936612466774,42677,39391,5564,2368,45045,44955,0.23004300934685903,0.5005,0.9980019980019982,0.6939469718120315,0.49495241520079697,0.5167796796162677
41,0.0006247205986388451,0.0012490655422212728,0.002497755429386127,193.56603837013245,0.9117607843137255,0.9169688712707688,0.9054813594555902,0.9111889105534461,0.9720732539169294,0.9054813594555902,0.9180379932953008,0.9169688712707688,0.9066833437242244,230857,234141,20904,24098,254955,255045,0.2136799543647613,0.49991176470588233,0.9996471210962772,0.2136799543647613,0.7046464715702244,0.9183264259349857,0.504745326614906,1.0,0.9831739931384385,255.8124373119358,255.76730190571715,251.3901705115346,0.509359360281706,0.9038111111111111,0.8664598775378666,0.955000555000555,0.9085782476001394,0.9768175434842101,0.955000555000555,0.8525191858525192,0.8664598775378666,0.9497670499603489,43018,38325,6630,2027,45045,44955,0.2593571760437705,0.5005,0.9980019980019982,0.6955406371165406,0.4783514269034971,0.5213458574594182
42,0.0006094625490775733,0.001218534169775845,0.0024366774111723873,194.66048288345337,0.9127843137254902,0.9183412241263481,0.9061089211821695,0.9121840659883044,0.9725543329784319,0.9061089211821695,0.9194573506636083,0.9183412241263481,0.9073753777457911,231017,234503,20542,23938,254955,255045,0.2120139351191229,0.49991176470588233,0.9996471210962772,0.2120139351191229,0.7046360840410024,0.9166500191601253,0.5033689158013017,1.0,0.9834167805455291,255.8124373119358,255.76730190571715,251.44734202607825,0.5072034517124981,0.9101333333333333,0.8786189939555373,0.9519591519591519,0.9138199254128929,0.9766201798300563,0.9519591519591519,0.8682237793348905,0.8786189939555373,0.9474693530768297,42881,39031,5924,2164,45045,44955,0.25407043835994875,0.5005,0.9980019980019982,0.6939312761480158,0.537098535082557,0.543276938926358
43,0.0005940969666355698,0.0011877876239284324,0.002375168938514157,195.05071640014648,0.9125411764705882,0.9171561725334656,0.9069757408170069,0.9120375483158476,0.9725783496112442,0.9069757408170069,0.9181046481993373,0.9171561725334656,0.9080290838584586,231238,234158,20887,23717,254955,255045,0.21174671364165357,0.49991176470588233,0.9996471210962772,0.21174671364165357,0.7054752501226595,0.9172219637643131,0.5026758929850943,1.0,0.9820305823403416,255.8124373119358,255.76730190571715,251.08625877632898,0.5067894790218292,0.9099,0.8762529541194687,0.9548229548229549,0.9138522665703449,0.9778051382989654,0.9548229548229549,0.8648871093315538,0.8762529541194687,0.9502639554208623,43010,38881,6074,2035,45045,44955,0.24894896183501591,0.5005,0.9980019980019982,0.6947948604144834,0.5145760063420642,0.5041818595700849
44,0.0005786390152875956,0.0011568562478077114,0.002313290712847942,195.16213822364807,0.9132960784313725,0.9179511792658643,0.9076935145417819,0.912793529772552,0.9728845885827188,0.9076935145417819,0.9188966652943599,0.9179511792658643,0.9087454535584387,231421,234360,20685,23534,254955,255045,0.21047984328169522,0.49991176470588233,0.9996471210962772,0.21047984328169522,0.7051034606806373,0.9155833039623326,0.5044797153147675,1.0,0.9824536850499008,255.8124373119358,255.76730190571715,251.19458375125376,0.5083197244516812,0.9184666666666667,0.9034646579212052,0.9372405372405372,0.9200427136225946,0.9776578366701825,0.9372405372405372,0.8996552107663218,0.9034646579212052,0.9346675602597583,42218,40444,4511,2827,45045,44955,0.2141728908331557,0.5005,0.9980019980019982,0.6931529536165975,0.5019339695572853,0.5152198473465479
45,0.0005631039501653703,0.001125770566947523,0.0022511038005118274,194.5873794555664,0.913856862745098,0.9191934843067143,0.9074581788943147,0.9132881349241594,0.973123690943106,0.9074581788943147,0.9202532886353388,0.9191934843067143,0.9086566008517228,231361,234706,20339,23594,254955,255045,0.20950762565839015,0.49991176470588233,0.9996471210962772,0.20950762565839015,0.7053734195626966,0.9148810452210867,0.5008741340701773,1.0,0.9826513996193755,255.8124373119358,255.76730190571715,251.2296890672016,0.5024359312310951,0.9063888888888889,0.8823025848749322,0.9381063381063381,0.9093491429862598,0.974133283022172,0.9381063381063381,0.874607941274608,0.8823025848749322,0.933786158742222,42257,39318,5637,2788,45045,44955,0.26108142699707637,0.5005,0.9980019980019982,0.6959862698885527,0.4936921381476251,0.49111928382206715
46,0.0005475071025025981,0.0010945612591618556,0.00218866957248037,195.07402873039246,0.9149019607843137,0.9199502939880341,0.9088584259967445,0.9143707234687355,0.9737969523481558,0.9088584259967445,0.9209433629359525,0.9199502939880341,0.9099756313948217,231718,234882,20163,23237,254955,255045,0.20693197716382467,0.49991176470588233,0.9996471210962772,0.20693197716382467,0.7054033151481193,0.9123352923119439,0.5011798024416687,1.0,0.9828042533146945,255.8124373119358,255.76730190571715,251.29588766298897,0.5012082889239969,0.9078555555555555,0.8790898213475266,0.946009546009546,0.9113228327933361,0.9762726945442995,0.946009546009546,0.8696251807362918,0.8790898213475266,0.9414342821364928,42613,39094,5861,2432,45045,44955,0.2475014240057631,0.5005,0.9980019980019982,0.6929628439247608,0.5178370887244289,0.5182857798780607
47,0.0005318638645048923,0.0010632591242695493,0.002126049643798863,193.59125971794128,0.9153235294117648,0.9205089713346201,0.9091251397305407,0.9147816409048124,0.9736377917818767,0.9091251397305407,0.9215197318120332,0.9205089713346201,0.9102665396323751,231786,235029,20016,23169,254955,255045,0.2073611707212693,0.49991176470588233,0.9996471210962772,0.2073611707212693,0.705193448090625,0.9125546188118944,0.5032613107050912,1.0,0.9826618642486679,255.8124373119358,255.76730190571715,251.24272818455367,0.5061081661406052,0.9121555555555556,0.8864218083446052,0.9456543456543457,0.9150805585392051,0.9766979115127261,0.9456543456543457,0.878589700811923,0.8864218083446052,0.941637859101204,42597,39497,5458,2448,45045,44955,0.24425813123922457,0.5005,0.9980019980019982,0.6938259787857533,0.49352116019211034,0.5024046128533551
48,0.0005161896741595253,0.0010318950536985897,0.002063305812776718,194.1999819278717,0.9154588235294118,0.9210824477918113,0.9087486026945931,0.9148739575435937,0.9741719467773655,0.9087486026945931,0.9221666764688584,0.9210824477918113,0.9099857230740659,231690,235194,19851,23265,254955,255045,0.20554212381392567,0.49991176470588233,0.9996471210962772,0.20554212381392567,0.7045692870824961,0.9101114108964218,0.5035757404512006,1.0,0.9832415403369347,255.8124373119358,255.76730190571715,251.38615847542627,0.5082574354269949,0.9093111111111111,0.8704972375690607,0.9619047619047619,0.9139211136890951,0.9795743595743596,0.9619047619047619,0.8566121677232789,0.8704972375690607,0.9573399627097576,43329,38509,6446,1716,45045,44955,0.27678064231506805,0.5005,0.9980019980019982,0.694418344985355,0.5247419161552732,0.526915250903943
49,0.0005005000000000002,0.0010005000000000005,0.0020005000000000005,193.72144651412964,0.9159882352941177,0.9215487532941415,0.9093604753780079,0.9154140459353494,0.9742068594505018,0.9093604753780079,0.9226136564135741,0.9215487532941415,0.9105747686878185,231846,235308,19737,23109,254955,255045,0.20523063088192744,0.49991176470588233,0.9996471210962772,0.20523063088192744,0.7049679833883746,0.9101986142703021,0.5025994040841684,1.0,0.9828922259326811,255.8124373119358,255.76730190571715,251.29087261785355,0.5074580874135719,0.9184333333333333,0.8868505294262496,0.9594405594405594,0.921718545059023,0.9799853706026546,0.9594405594405594,0.877344010677344,0.8868505294262496,0.9557284094213434,43218,39441,5514,1827,45045,44955,0.23140426505018363,0.5005,0.9980019980019982,0.6933852491730993,0.5068652054125612,0.5080133974014076
50,0.0004848103258404751,0.0009691049463014114,0.0019376941872232829,196.4399290084839,0.9167117647058823,0.9223341495992876,0.9100233374517072,0.9161373880321496,0.9747239110083186,0.9100233374517072,0.9233978317551804,0.9223341495992876,0.9112393982541943,232015,235508,19537,22940,254955,255045,0.2032430884143414,0.49991176470588233,0.9996471210962772,0.2032430884143414,0.7045379098104976,0.907780998224839,0.5013077662306779,1.0,0.9835467151993522,255.8124373119358,255.76730190571715,251.5135406218656,0.5037558812460051,0.9094444444444445,0.876134162503823,0.953934953934954,0.9133808056116485,0.9765688155811612,0.953934953934954,0.8648648648648649,0.876134162503823,0.9493346355756318,42970,38880,6075,2075,45045,44955,0.26938472959128296,0.5005,0.9980019980019982,0.6917835480787538,0.5484655743295496,0.5520918904943557
51,0.0004691361354951082,0.0009377408757304519,0.0018749503562011383,193.79118633270264,0.9173490196078431,0.9224276543288299,0.9113059167304034,0.9168330584252106,0.9749583320383025,0.9113059167304034,0.9233899900017644,0.9224276543288299,0.9123931210023284,232342,235506,19539,22613,254955,255045,0.20224705713622668,0.49991176470588233,0.9996471210962772,0.20224705713622668,0.7052148866916492,0.9074619438278759,0.5034454374937499,1.0,0.9825248384082592,255.8124373119358,255.76730190571715,251.20561685055165,0.5071113628179723,0.9124222222222222,0.8827370285690745,0.9514041514041514,0.9157851999059768,0.9763868879918263,0.9514041514041514,0.873362251140029,0.8827370285690745,0.9471906588502087,42856,39262,5693,2189,45045,44955,0.24931615641848606,0.5005,0.9980019980019982,0.6927579075775363,0.500747914341363,0.5285802890453593
52,0.00045349289749740224,0.0009064387408381455,0.0018123304275196308,194.43065905570984,0.9174686274509803,0.9226041104158064,0.9113608283814791,0.9169480054380105,0.9751222491983476,0.9113608283814791,0.9235742712070419,0.9226041104158064,0.9124585515510242,232356,235553,19492,22599,254955,255045,0.20169945041777018,0.49991176470588233,0.9996471210962772,0.20169945041777018,0.7047625697603676,0.9064620201781377,0.4999428523280317,1.0,0.983555311118711,255.8124373119358,255.76730190571715,251.47943831494484,0.5013538674149682,0.9232666666666667,0.908506672950451,0.9415029415029414,0.9247105509888145,0.979486101708324,0.9415029415029414,0.9049938827716606,0.908506672950451,0.9391721877236316,42410,40684,4271,2635,45045,44955,0.203939951448278,0.5005,0.9980019980019982,0.6929942972280763,0.49089306813072076,0.5061773265923861
53,0.0004378960498346302,0.0008752294330524785,0.001749896199488174,194.79365754127502,0.9179666666666667,0.9232630006832012,0.9116785315055598,0.9174341981918688,0.9752979873583764,0.9116785315055598,0.9242525828775314,0.9232630006832012,0.9128033952386115,232437,235726,19319,22518,254955,255045,0.2008314960997705,0.49991176470588233,0.9996471210962772,0.2008314960997705,0.7050270270201244,0.9058585231198949,0.5026206601646503,1.0,0.9829279562589345,255.8124373119358,255.76730190571715,251.34904714142428,0.5045522341398194,0.9036222222222222,0.8648410071220785,0.956998556998557,0.9085888924017284,0.9773362380769788,0.956998556998557,0.8501390279168057,0.8648410071220785,0.9517619225501183,43108,38218,6737,1937,45045,44955,0.2783046511255882,0.5005,0.9980019980019982,0.6933024010875009,0.510484460063956,0.5279644362706586
54,0.0004223609847124048,0.0008441437521922897,0.0016877092871520586,193.46441626548767,0.9186,0.9237143118049462,0.912533584358024,0.9180899089230187,0.9756462925287771,0.912533584358024,0.9246642749318748,0.9237143118049462,0.9136097562865367,232655,235831,19214,22300,254955,255045,0.19922587638692846,0.49991176470588233,0.9996471210962772,0.19922587638692846,0.7048062582910359,0.9040321346779644,0.5044084261269602,1.0,0.9830696538784522,255.8124373119358,255.76730190571715,251.35506519558675,0.5079069930969687,0.9146333333333333,0.8931021421657338,0.9422133422133422,0.9170006589821427,0.9771048361171817,0.9422133422133422,0.8869981092203314,0.8931021421657338,0.9387212203964405,42442,39875,5080,2603,45045,44955,0.23587392583828082,0.5005,0.9980019980019982,0.6931405080990358,0.495214580134912,0.5086780925239703
55,0.0004069030333644307,0.0008132123760715686,0.0016258310614858439,192.47902488708496,0.9192196078431373,0.9245101660649246,0.912957188523465,0.91869735793055,0.9759104322140504,0.912957188523465,0.9254798172871455,0.9245101660649246,0.9140614411128021,232763,236039,19006,22192,254955,255045,0.19823987415824515,0.49991176470588233,0.9996471210962772,0.19823987415824515,0.7051191926600342,0.9033590668182794,0.502322885104144,1.0,0.9826591252252774,255.8124373119358,255.76730190571715,251.23069207622868,0.5061599295876915,0.9138444444444445,0.8913257917602367,0.9428127428127429,0.9163466102792043,0.9764773848724465,0.9428127428127429,0.8848181514848181,0.8913257917602367,0.9391778622529691,42469,39777,5178,2576,45045,44955,0.24023026388815857,0.5005,0.9980019980019982,0.6914270408451557,0.45161540382965043,0.47770579851149647
56,0.0003915374509224273,0.0007824658302241563,0.001564322588827614,192.34631323814392,0.9195078431372549,0.925087440381558,0.9129140436547626,0.9189604287787111,0.975989822958545,0.9129140436547626,0.9260993158070144,0.925087440381558,0.9140750773993808,232752,236197,18848,22203,254955,255045,0.1979200877062416,0.49991176470588233,0.9996471210962772,0.1979200877062416,0.7049183369041565,0.9028384246103981,0.5042919418218741,1.0,0.9829742453240021,255.8124373119358,255.76730190571715,251.33400200601807,0.5086230733428592,0.9247333333333333,0.9117552127041508,0.9406593406593406,0.9259817740772307,0.9797574735846342,0.9406593406593406,0.9087754421087755,0.9117552127041508,0.9385898407884761,42372,40854,4101,2673,45045,44955,0.21762620192021132,0.5005,0.9980019980019982,0.6922559426589445,0.5354109519923275,0.5673528315093762
57,0.0003762794013611551,0.0007519344577787279,0.001503244570613873,194.28796434402466,0.9195411764705882,0.9247312681917635,0.9134004039928615,0.9190309124561452,0.9763379605087946,0.9134004039928615,0.925679781999255,0.9247312681917635,0.9144785005171031,232876,236090,18955,22079,254955,255045,0.1966114968898423,0.49991176470588233,0.9996471210962772,0.1966114968898423,0.7047441789474985,0.9013556758373408,0.5045316617192332,1.0,0.983073490597883,255.8124373119358,255.76730190571715,251.33901705115346,0.5084403126808774,0.9202111111111111,0.9003891379747906,0.9451437451437451,0.922223786675909,0.9793100148655703,0.9451437451437451,0.8952285618952286,0.9003891379747906,0.9421528232980616,42574,40245,4710,2471,45045,44955,0.21308675899424337,0.5005,0.9980019980019982,0.6936366195705804,0.515615176409483,0.5145614685787092
58,0.00036114394253340513,0.0007216483895137908,0.0014426572834745615,194.36949276924133,0.920321568627451,0.9258292303963059,0.9138240081583024,0.9197874473948093,0.9764492828959599,0.9138240081583024,0.9268168362445843,0.9258292303963059,0.9149567836006054,232984,236380,18665,21971,254955,255045,0.19593210803828723,0.49991176470588233,0.9996471210962772,0.19593210803828723,0.7049862353230192,0.9009183433613065,0.5054860334757457,1.0,0.9827263009129529,255.8124373119358,255.76730190571715,251.2828485456369,0.5109772189792648,0.9019222222222222,0.8589209973441154,0.9620601620601621,0.9075697127718615,0.976840589433182,0.9620601620601621,0.8416638861083305,0.8589209973441154,0.9567845041217822,43336,37837,7118,1709,45045,44955,0.2993090151893822,0.5005,0.9980019980019982,0.6957134001634337,0.476361073045568,0.5012806269732545
59,0.000346146011309714,0.0006916375141222407,0.0013826205197472934,194.27814483642578,0.9204568627450981,0.9260052617773998,0.9139142201564983,0.9199200127916365,0.976711395030228,0.9139142201564983,0.9269971965731537,0.9260052617773998,0.9150533722433372,233007,236426,18619,21948,254955,255045,0.1951153110507259,0.49991176470588233,0.9996471210962772,0.1951153110507259,0.7041730551925323,0.8992883662432581,0.5056151476284207,1.0,0.9836942239599825,255.8124373119358,255.76730190571715,251.5125376128385,0.5112590761930079,0.9143333333333333,0.8926775910305224,0.9421023421023421,0.9167242720124428,0.9764190660486957,0.9421023421023421,0.8865087309531754,0.8926775910305224,0.938578931254563,42437,39853,5102,2608,45045,44955,0.2384453039108352,0.5005,0.9980019980019982,0.6950995464893904,0.44383885169571097,0.4433281135809087
60,0.00033130040883747703,0.0006619314487148316,0.0013231935284695401,194.7637767791748,0.9213294117647058,0.9267555273037882,0.9149418524837717,0.9208108001421071,0.9770499050676825,0.9149418524837717,0.9277147170107236,0.9267555273037882,0.9160417352252269,233269,236609,18436,21686,254955,255045,0.19339141828814146,0.49991176470588233,0.9996471210962772,0.19339141828814146,0.7052075333796151,0.8985989516677565,0.5030340694615929,1.0,0.9827325164493876,255.8124373119358,255.76730190571715,251.25376128385156,0.5063265133764407,0.9153777777777777,0.9117873567012124,0.91992451992452,0.9158378641205852,0.9749474361820041,0.91992451992452,0.9108219330441553,0.9117873567012124,0.9190402442035329,41438,40946,4009,3607,45045,44955,0.23359506568786773,0.5005,0.9980019980019982,0.6929711777378212,0.5074722138656811,0.5046132881964916
61,0.0003166217859340036,0.000632559509591665,0.001264434956906987,196.92627692222595,0.9218666666666666,0.926852112759903,0.9159969406365829,0.9213925558860895,0.9772303565688807,0.9159969406365829,0.9277343213942637,0.926852112759903,0.9169983451600776,233538,236614,18431,21417,254955,255045,0.1926958310448657,0.49991176470588233,0.9996471210962772,0.1926958310448657,0.7052447432381219,0.8979405742829877,0.5040517656231596,1.0,0.9826962616229938,255.8124373119358,255.76730190571715,251.24874623871614,0.5061766768725408,0.9143333333333333,0.8867068547635324,0.9502497502497502,0.9173792837394715,0.9778584344016442,0.9502497502497502,0.878345011678345,0.8867068547635324,0.9462937666259257,42804,39486,5469,2241,45045,44955,0.2666451923379844,0.5005,0.9980019980019982,0.698594753715125,0.5065256846560673,0.3524315913806625
62,0.0003021246286279271,0.000603550683310537,0.001206402792675756,194.63803148269653,0.9220647058823529,0.9278114836873117,0.9153183895197191,0.9215225962876893,0.9774254433031376,0.9153183895197191,0.9288086416122645,0.9278114836873117,0.9164725818058016,233365,236888,18157,21590,254955,255045,0.1918356254203628,0.49991176470588233,0.9996471210962772,0.1918356254203628,0.7050854661160988,0.8969210915364616,0.5031931747345173,1.0,0.9830039099953999,255.8124373119358,255.76730190571715,251.35205616850553,0.5066384270859714,0.9185888888888889,0.8965306980656014,0.9465867465867466,0.9208790022137033,0.9779889525568539,0.9465867465867466,0.8905349794238683,0.8965306980656014,0.9433081998114986,42639,40034,4921,2406,45045,44955,0.23080069741064851,0.5005,0.9980019980019982,0.6915846399285577,0.559102569452741,0.5605757649630696
63,0.00028782324386324626,0.0005749335980807101,0.0011491543065156372,194.93144607543945,0.9224725490196078,0.9273313019742271,0.9167578592300603,0.922014268160149,0.977506065735483,0.9167578592300603,0.9281852222156874,0.9273313019742271,0.9177250031013522,233732,236729,18316,21223,254955,255045,0.19146637637971517,0.49991176470588233,0.9996471210962772,0.19146637637971517,0.7045594228425978,0.896025799222313,0.5045805368404331,1.0,0.9834428742644943,255.8124373119358,255.76730190571715,251.44232698094282,0.5090243386780509,0.9133555555555556,0.8792123964081366,0.9585747585747586,0.9171799991503462,0.9802381565344529,0.9585747585747586,0.8680458236013792,0.8792123964081366,0.9543642544449608,43179,39023,5932,1866,45045,44955,0.24165086549791423,0.5005,0.9980019980019982,0.6929558430883017,0.4891347836025737,0.4889606551362224
64,0.00027373174538009644,0.0005467364955103232,0.0010927459957707762,194.5490698814392,0.922435294117647,0.9278826862030742,0.9160400855052853,0.9219233562811848,0.977629527146479,0.9160400855052853,0.9288282459958047,0.9278826862030742,0.9171270504337996,233549,236893,18152,21406,254955,255045,0.19098247208052438,0.49991176470588233,0.9996471210962772,0.19098247208052438,0.7054249045243832,0.8964073766049077,0.5035924369258172,1.0,0.9823361423515569,255.8124373119358,255.76730190571715,251.16649949849548,0.5087082500082529,0.9138333333333334,0.8918498591904501,0.9420801420801421,0.9162771114253944,0.9768209768209767,0.9420801420801421,0.8855299744188633,0.8918498591904501,0.9384930925550474,42436,39809,5146,2609,45045,44955,0.24760650318454613,0.5005,0.9980019980019982,0.6915620636533607,0.5266555197198283,0.5619538992868648
65,0.00025986403978619317,0.0005189872027353356,0.00103723352863362,194.9195523262024,0.9232490196078431,0.9292681762487469,0.9162087427193034,0.922692252240153,0.9778889192114582,0.9162087427193034,0.9302868121311926,0.9292681762487469,0.9173987348624278,233592,237265,17780,21363,254955,255045,0.18999915368996986,0.49991176470588233,0.9996471210962772,0.18999915368996986,0.7052750738119051,0.8952742275018749,0.5014549399928798,1.0,0.9824427112503801,255.8124373119358,255.76730190571715,251.17953861584755,0.5076799806940798,0.9145111111111112,0.8844831490745888,0.9537573537573537,0.9178149501164306,0.9786459969176019,0.9537573537573537,0.8751862974085196,0.8844831490745888,0.9497187824365751,42962,39344,5611,2083,45045,44955,0.2572746877981858,0.5005,0.9980019980019982,0.6926280216059901,0.49991489269516687,0.512999014773547
66,0.00024623381283268956,0.000491713104957504,0.0009826716892071326,195.06310439109802,0.9236980392156863,0.9298861415887646,0.9164715341923084,0.9231301063543987,0.9782634397921333,0.9164715341923084,0.9309219941578937,0.9298861415887646,0.9176880292822825,233659,237427,17618,21296,254955,255045,0.18823913491537483,0.49991176470588233,0.9996471210962772,0.18823913491537483,0.7056034879316179,0.8938426228469927,0.5034661290339505,1.0,0.9821969336381791,255.8124373119358,255.76730190571715,251.11334002006018,0.5082787353553908,0.9236666666666666,0.9043876189063791,0.9476745476745477,0.9255252260260608,0.9805198597791189,0.9476745476745477,0.8996107218329441,0.9043876189063791,0.944928619827566,42688,40442,4513,2357,45045,44955,0.2107275930148634,0.5005,0.9980019980019982,0.6955337598919868,0.36039752191440627,0.3484447007038844
