epoch,learning_rate,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance
26,0.000832349373335208,186.69924354553223,0.8858166666666667,0.8911743682868403,0.8789027706992717,0.8849960312036125,0.9566703158114948,0.8789027706992717,0.8927270736433186,0.8911743682868403,0.880607107972049,184523,187520,22533,25424,209947,210053,0.26562855190652523,0.4998738095238095,0.9994953654553851,0.9037888888888889,0.9227648419608709,0.8814698011171199,0.9016447443149549,0.9693158420750865,0.8814698011171199,0.9261342790754555,0.9227648419608709,0.8864190174191557,79379,83303,6644,10674,90053,89947,0.226456688484177,0.5002944444444445,0.9988229153942677
27,0.0008205248749256018,186.07340455055237,0.8872142857142857,0.8939102455382021,0.8786503260346659,0.886214599697341,0.9574976362270036,0.8786503260346659,0.8957739237240125,0.8939102455382021,0.880746312670558,184470,188160,21893,25477,209947,210053,0.26308024775901995,0.4998738095238095,0.9994953654553851,0.9054611111111112,0.9185060395608425,0.8899981122228021,0.9040273869077496,0.96980143514472,0.8899981122228021,0.9209423327070386,0.9185060395608425,0.8931875525651808,80147,82836,7111,9906,90053,89947,0.22269135040485047,0.5002944444444445,0.9988229153942677
28,0.0008083889915582238,186.0275843143463,0.8870642857142857,0.8931955211024979,0.8792028464326711,0.886143949304497,0.9574321101117188,0.8792028464326711,0.8949217578420684,0.8931955211024979,0.8811251417911148,184586,187981,22072,25361,209947,210053,0.2633020191894371,0.4998738095238095,0.9994953654553851,0.9074555555555556,0.9498620901011339,0.8604377422184714,0.9029412450182954,0.9742025532759225,0.8604377422184714,0.9545287780581898,0.9498620901011339,0.8723088646177293,77485,85857,4090,12568,90053,89947,0.21897024125792086,0.5002944444444445,0.9988229153942677
29,0.0007959536998847747,184.51487159729004,0.8880809523809524,0.8918037674872678,0.8832657766007611,0.8875142384010873,0.9580201440607389,0.8832657766007611,0.8928936982571065,0.8918037674872678,0.8844305701607541,185439,187555,22498,24508,209947,210053,0.2616765691531569,0.4998738095238095,0.9994953654553851,0.9085888888888889,0.8964395367627256,0.9240336246432657,0.9100274499939851,0.9711991835306799,0.9240336246432657,0.8931259519494814,0.8964395367627256,0.9215256667622598,83212,80334,9613,6841,90053,89947,0.22172125767577777,0.5002944444444445,0.9988229153942677
30,0.0007832312720368051,185.6503369808197,0.8894857142857143,0.8937299259879905,0.8840326368083373,0.8888548331481553,0.9587959350058454,0.8840326368083373,0.8949360399518217,0.8937299259879905,0.8853346897061664,185600,187984,22069,24347,209947,210053,0.25909773534133185,0.4998738095238095,0.9994953654553851,0.9067277777777778,0.9250342282969392,0.8853119829433778,0.9047373169389296,0.9703908307812152,0.8853119829433778,0.9281688105217517,0.9250342282969392,0.8899098215618138,79725,83486,6461,10328,90053,89947,0.22480473895980554,0.5002944444444445,0.9988229153942677
31,0.0007702342635146037,191.01077485084534,0.8895547619047619,0.8952213877693044,0.8823226814386488,0.8887252350258714,0.9589854312650811,0.8823226814386488,0.8967831928132424,0.8952213877693044,0.8840518495574391,185241,188372,21681,24706,209947,210053,0.2587522322960121,0.4998738095238095,0.9994953654553851,0.9049333333333334,0.930173034052441,0.8757176329494853,0.9021243007652974,0.9701302234686171,0.8757176329494853,0.9341834635952283,0.930173034052441,0.8824604333168801,78861,84027,5920,11192,90053,89947,0.22840387223881076,0.5002944444444445,0.9988229153942677
32,0.0007569755007964342,192.2253839969635,0.8907238095238095,0.8941657576441981,0.8862951125760311,0.8902130387565005,0.9593882199755444,0.8862951125760311,0.8951502715981204,0.8941657576441981,0.8873436180102973,186075,188029,22024,23872,209947,210053,0.25731556387226584,0.4998738095238095,0.9994953654553851,0.9110666666666667,0.9077143329111833,0.9152943266742918,0.9114885711442126,0.9722930726137333,0.9152943266742918,0.9068340244810833,0.9077143329111833,0.9144795111833623,82425,81567,8380,7628,90053,89947,0.21462348332120615,0.5002944444444445,0.9988229153942677
33,0.0007434680686803494,194.1274917125702,0.8914690476190477,0.896122738183606,0.8855330154753343,0.8907964054785069,0.959823249753821,0.8855330154753343,0.8974020842358833,0.896122738183606,0.8869263270817845,185915,188502,21551,24032,209947,210053,0.25590221287817727,0.4998738095238095,0.9994953654553851,0.9126111111111112,0.9202886257478596,0.9035901080474832,0.9118629252767941,0.9722955029232183,0.9035901080474832,0.9216427451721569,0.9202886257478596,0.905198676581387,81371,82899,7048,8682,90053,89947,0.21381652977486904,0.5002944444444445,0.9988229153942677
34,0.0007297252973710761,193.07100915908813,0.8913190476190476,0.8969639569551624,0.8841469513734419,0.8905093381051299,0.9601754973159403,0.8841469513734419,0.8984875245771305,0.8969639569551624,0.8858359187619982,185624,188730,21323,24323,209947,210053,0.2547335573117374,0.4998738095238095,0.9994953654553851,0.9013833333333333,0.9304202881295393,0.8677778641466691,0.8980079635492378,0.9691570844891668,0.8677778641466691,0.9350284056166409,0.9304202881295393,0.87598166857619,78146,84103,5844,11907,90053,89947,0.22821858654391358,0.5002944444444445,0.9988229153942677
35,0.0007157607493247114,193.7781641483307,0.8928571428571429,0.8961586680948973,0.8886290349469151,0.8923779685743668,0.960844234546745,0.8886290349469151,0.8970831171180607,0.8961586680948973,0.8896122596392169,186565,188435,21618,23382,209947,210053,0.2527277190771719,0.4998738095238095,0.9994953654553851,0.9094888888888889,0.908906456155134,0.9103194785293105,0.9096124185834914,0.9716224666404332,0.9103194785293105,0.9086573204220263,0.908906456155134,0.9100738249802354,81977,81731,8216,8076,90053,89947,0.21563718173737553,0.5002944444444445,0.9988229153942677
36,0.0007015882058642168,185.83317875862122,0.8923309523809524,0.895310775137989,0.8885004310611726,0.891892602624451,0.9609805316982837,0.8885004310611726,0.8961595406873504,0.895310775137989,0.8893975903614458,186538,188241,21812,23409,209947,210053,0.252358439735419,0.4998738095238095,0.9994953654553851,0.9092166666666667,0.8982365907421014,0.923123049759586,0.9105098000558595,0.9719322481676156,0.923123049759586,0.8952938952938952,0.8982365907421014,0.920836573205873,83130,80529,9418,6923,90053,89947,0.21761778591793368,0.5002944444444445,0.9988229153942677
37,0.0006872216535789162,186.8369336128235,0.893797619047619,0.8969948425389691,0.8897102602085288,0.893337701374259,0.9615619378691037,0.8897102602085288,0.8978829152642428,0.8969948425389691,0.8906534818047016,186792,188603,21450,23155,209947,210053,0.250397311358972,0.4998738095238095,0.9994953654553851,0.9148111111111111,0.9297307245476609,0.8975603255860438,0.9133623368551895,0.9747046956105543,0.8975603255860438,0.9320822261998732,0.9297307245476609,0.9008736017536507,80828,83838,6109,9225,90053,89947,0.20587481672621585,0.5002944444444445,0.9988229153942677
38,0.0006726752705214198,185.63275599479675,0.8933166666666666,0.8968910123917286,0.8887528757257784,0.892803399132513,0.9615440312353103,0.8887528757257784,0.8978781545609917,0.8968910123917286,0.8898083582596552,186591,188602,21451,23356,209947,210053,0.250431443154267,0.4998738095238095,0.9994953654553851,0.9125,0.9098480920493783,0.9158495552619014,0.9128389596015495,0.9725987742012293,0.9158495552619014,0.9091464973817915,0.9098480920493783,0.9151903125804394,82475,81775,8172,7578,90053,89947,0.21517504552717914,0.5002944444444445,0.9988229153942677
39,0.0006579634122155995,185.0802972316742,0.8950190476190476,0.9008657569209797,0.8876668873572854,0.8942176201603578,0.9620974108283816,0.8876668873572854,0.9023674977267642,0.9008657569209797,0.8893440123117924,186363,189545,20508,23584,209947,210053,0.248749385595249,0.4998738095238095,0.9994953654553851,0.9115,0.912992121597076,0.9098086682287098,0.9113976150218029,0.9720794056260557,0.9098086682287098,0.9131933249580308,0.912992121597076,0.910016507683274,81931,82139,7808,8122,90053,89947,0.21451174050823532,0.5002944444444445,0.9988229153942677
