epoch,learning_rate_feature,learning_rate_classifier,learning_rate_discriminator,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,classification_loss,domain_loss,total_loss,domain_accuracy,lambda_factor,domain_utilization,source_muons_avg,target_events_avg,domain_batch_size_avg,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance
20,0.00044764367558773485,0.0008951824286816577,0.0017902599348695028,19.722236156463623,0.6958285714285715,0.7351846747519294,0.6106341575091575,0.6671460730365183,0.7699898577046479,0.6106341575091575,0.7807507987220448,0.7351846747519294,0.667951971885982,21338,27370,7686,13606,34944,35056,0.5583023707361987,0.4992,0.9968051118210862,0.5583023707361987,0.7054422175797233,1.263744588315922,0.5154254619222488,1.4,0.9818925433224586,255.8832116788321,256.0,251.1824817518248,0.7176,0.7178401270513499,0.720510095642933,0.7191726332537789,0.8039090913729358,0.720510095642933,0.7146680942184154,0.7178401270513499,0.7173562600752283,10848,10680,4264,4208,15056,14944,0.5509782630508229,0.5018666666666667,0.9925611052072263
21,0.0004427430540725596,0.0008853713647665071,0.0017706279861544017,19.884421348571777,0.6965285714285714,0.7346945767241084,0.6136961996336996,0.6687664696801958,0.7735279369662125,0.6136961996336996,0.7790963030579644,0.7346945767241084,0.669231334689177,21445,27312,7744,13499,34944,35056,0.5557222579517503,0.4992,0.9968051118210862,0.5557222579517503,0.7048011630991079,1.2605234210508582,0.5108728591543045,1.4449999999999998,0.983022446780663,255.8832116788321,256.0,251.4817518248175,0.7101666666666666,0.6882732492748476,0.772250265674814,0.7278475069642242,0.8083264151628353,0.772250265674814,0.6476177730192719,0.6882732492748476,0.7383840695811399,11627,9678,5266,3429,15056,14944,0.5680770480026633,0.5018666666666667,0.9925611052072263
22,0.0004376527118727998,0.0008751804792804149,0.0017502360140956446,19.31674027442932,0.6975285714285714,0.7387896653372638,0.609632554945055,0.6680255256432368,0.7729139851904143,0.609632554945055,0.7851437699680511,0.7387896653372638,0.6686262601724766,21303,27524,7532,13641,34944,35056,0.5545094291659167,0.4992,0.9968051118210862,0.5545094291659167,0.7043844670274831,1.2588938961934,0.5113822450167942,1.49,0.9834866085467409,255.8832116788321,256.0,251.62043795620437,0.6923666666666667,0.6576313369041822,0.8073193411264612,0.7248278123975074,0.7992698867127322,0.8073193411264612,0.5765524625267666,0.6576313369041822,0.7481114873665017,12155,8616,6328,2901,15056,14944,0.6004159945552632,0.5018666666666667,0.9925611052072263
23,0.00043237767254164234,0.0008646198293969954,0.0017291041431077012,19.48250651359558,0.6992142857142857,0.7347463070006423,0.6220238095238095,0.6737024811319293,0.7765381642642313,0.6220238095238095,0.7761581469648562,0.7347463070006423,0.6732068189128337,21736,27209,7847,13208,34944,35056,0.5517585386324974,0.4992,0.9968051118210862,0.5517585386324974,0.706127389939162,1.2578859285716593,0.5120766252061747,1.5350000000000001,0.9811023895187856,255.8832116788321,256.0,250.98540145985402,0.724,0.7188065099457505,0.739240170031881,0.7288801571709234,0.8135666415332794,0.739240170031881,0.7086456102783726,0.7188065099457505,0.7295398181317168,11130,10590,4354,3926,15056,14944,0.5249784987861827,0.5018666666666667,0.9925611052072263
24,0.0004269231419060437,0.0008536998372026807,0.0017072532277959546,17.540066957473755,0.7022142857142857,0.739249957576786,0.6233402014652014,0.6763651042556165,0.7794608170523447,0.6233402014652014,0.7808363760839799,0.739249957576786,0.6752929567040828,21782,27373,7683,13162,34944,35056,0.5485696344480028,0.4992,0.9968051118210862,0.5485696344480028,0.7061300534401497,1.2546996878881524,0.5117548003683995,1.58,0.981351143390413,255.8832116788321,256.0,251.04379562043795,0.7075666666666667,0.6757089322669053,0.80240435706695,0.7336268407469257,0.8120686117651844,0.80240435706695,0.6120182012847966,0.6757089322669053,0.7545582047685835,12081,9146,5798,2975,15056,14944,0.5793289319943573,0.5018666666666667,0.9925611052072263
25,0.00042129450292920795,0.0008424312794113804,0.0016847048323757247,18.0094313621521,0.7039142857142857,0.7378864944451881,0.6310382326007326,0.6802924662183008,0.7814406351819035,0.6310382326007326,0.7765575079872205,0.7378864944451881,0.678607039585203,22051,27223,7833,12893,34944,35056,0.5468615367464775,0.4992,0.9968051118210862,0.5468615367464775,0.7060615955478083,1.252923132294286,0.5150206480583135,1.625,0.9812803442573499,255.8832116788321,256.0,251.02189781021897,0.7259333333333333,0.7147705845380264,0.7553134962805526,0.7344829813343667,0.8184170780264741,0.7553134962805526,0.6963329764453962,0.7147705845380264,0.7385379701916253,11372,10406,4538,3684,15056,14944,0.5285261621919729,0.5018666666666667,0.9925611052072263
26,0.00041549731039825123,0.0008308252767291644,0.0016614812093909905,17.69195032119751,0.7041,0.7426924519935878,0.6231398809523809,0.6776838927532173,0.7831328489017259,0.6231398809523809,0.7848014605203104,0.7426924519935878,0.6762862269855706,21775,27512,7544,13169,34944,35056,0.544914125090968,0.4992,0.9968051118210862,0.544914125090968,0.7069147059517186,1.2518288310426866,0.5167123977720303,1.67,0.9797995613809173,255.8832116788321,256.0,250.61313868613138,0.7166,0.692199413489736,0.7838735387885228,0.7351896841711829,0.8156885555524898,0.7838735387885228,0.6488222698072805,0.692199413489736,0.7487258687258688,11802,9696,5248,3254,15056,14944,0.5504731641987622,0.5018666666666667,0.9925611052072263
27,0.0004095372854422982,0.0008188932828794708,0.001637605277753816,18.28285050392151,0.7069,0.7404740474047404,0.6356456043956044,0.684067076269229,0.786787400706358,0.6356456043956044,0.7779267457781834,0.7404740474047404,0.6817238707096968,22212,27271,7785,12732,34944,35056,0.5413937636100463,0.4992,0.9968051118210862,0.5413937636100463,0.705579635000577,1.2469733986106233,0.5141372541441535,1.715,0.9817561207765991,255.8832116788321,256.0,251.15328467153284,0.7192,0.6921650440426518,0.7933049946865037,0.7392919039366179,0.8204972647974329,0.7933049946865037,0.6445396145610278,0.6921650440426518,0.7558066541117389,11944,9632,5312,3112,15056,14944,0.5467177144551681,0.5018666666666667,0.9925611052072263
28,0.0004034203098864177,0.0008066470732996621,0.0016131006001261507,17.662838459014893,0.7079285714285715,0.7435087837156965,0.6334420787545788,0.6840763346982925,0.7875532842996731,0.6334420787545788,0.7821770880876312,0.7435087837156965,0.6815978522956077,22135,27420,7636,12809,34944,35056,0.5409024923387236,0.4992,0.9968051118210862,0.5409024923387236,0.7056867445472383,1.246589236885962,0.5124703750123073,1.7600000000000002,0.9818627093201509,255.8832116788321,256.0,251.17518248175182,0.7306666666666667,0.7096909943489239,0.7840727948990436,0.7450299779110129,0.8258472438086959,0.7840727948990436,0.676860278372591,0.7096909943489239,0.7567709112673949,11805,10115,4829,3251,15056,14944,0.5289323314771814,0.5018666666666667,0.9925611052072263
29,0.00039715242044697217,0.0007940987335200907,0.0015879913596663277,17.614094018936157,0.7097142857142857,0.7435385025313083,0.6388507326007326,0.6872306366211057,0.7888924934423343,0.6388507326007326,0.7803514376996805,0.7435385025313083,0.6843105863518111,22324,27356,7700,12620,34944,35056,0.5399832133829159,0.4992,0.9968051118210862,0.5399832133829159,0.7057565211379615,1.2457397345208774,0.515321583860982,1.805,0.9812195723844578,255.8832116788321,256.0,251.007299270073,0.733,0.7191465538691216,0.7678666312433581,0.7427084671720416,0.8278859811130523,0.7678666312433581,0.6978720556745182,0.7191465538691216,0.7489945417983338,11561,10429,4515,3495,15056,14944,0.5155523378970259,0.5018666666666667,0.9925611052072263
