epoch,learning_rate_feature,learning_rate_classifier,learning_rate_discriminator,epoch_time,accuracy,precision,recall,f1,auc,sensitivity,specificity,precision_neutrino,precision_muon,true_positives,true_negatives,false_positives,false_negatives,total_neutrinos,total_muons,loss,positive_class_ratio,class_balance,classification_loss,domain_loss,total_loss,domain_accuracy,lambda_factor,domain_utilization,source_muons_avg,target_events_avg,domain_batch_size_avg,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_sensitivity,val_specificity,val_precision_neutrino,val_precision_muon,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_total_neutrinos,val_total_muons,val_loss,val_positive_class_ratio,val_class_balance,val_domain_loss,val_domain_accuracy,val_domain_utilization,val_source_muons_val,val_target_events_val,val_domain_batch_size_val
32,0.00037750583322971774,0.0007547661871673109,0.0015092868950424968,288.5665457248688,0.880095238095238,0.8860745407128929,0.8722820521369679,0.8791242025221662,0.9532862281696376,0.8722820521369679,0.8879044812499702,0.8860745407128929,0.874302108090624,183133,186507,23546,26814,209947,210053,0.2753182817863053,0.4998738095238095,0.9994953654553851,0.2753182817863053,0.008941021538311196,0.2842593033246165,0.997559560201926,0.9216685544064713,0.98354143310822,255.8501827040195,255.78562728380024,251.49695493300854,0.8824666666666666,0.8328839928492052,0.9571141438930407,0.890688133596503,0.9708827742851498,0.9571141438930407,0.8077312194959254,0.8328839928492052,0.9495262366856172,86191,72653,17294,3862,90053,89947,0.3839418569749052,0.5002944444444445,0.9988229153942677,2.2076422687281263,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
33,0.00037069754168837804,0.0007411359602138072,0.001482012797264665,288.5232512950897,0.8802,0.8860913185021791,0.8725011550534183,0.8792437253104345,0.9533382162681869,0.8725011550534183,0.8878949598434681,0.8860913185021791,0.8744895040628677,183179,186505,23548,26768,209947,210053,0.2751907281187362,0.4998738095238095,0.9994953654553851,0.2751907281187362,0.010422361231081178,0.2856130893498174,0.9970175645673754,0.9288576214547277,0.9827731357428191,255.8501827040195,255.78562728380024,251.29719853836784,0.8998166666666667,0.8653463739296294,0.9471311338878217,0.9043935594352577,0.9734091276304,0.9471311338878217,0.8524464406817348,0.8653463739296294,0.9415369124220246,85292,76675,13272,4761,90053,89947,0.2847631032663313,0.5002944444444445,0.9988229153942677,2.913123405115171,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
34,0.000363770629685017,0.000727268254619904,0.0014542635044896776,287.1624581813812,0.8810619047619047,0.8864733249271708,0.8739920075066564,0.8801884213000494,0.9539973197228677,0.8739920075066564,0.8881282343027712,0.8864733249271708,0.8758033698106653,183492,186554,23499,26455,209947,210053,0.2734760842064847,0.4998738095238095,0.9994953654553851,0.2734760842064847,0.007228077782857392,0.2807041619893421,0.9979591622277096,0.9354090706030991,0.9833859673959814,255.8501827040195,255.78562728380024,251.47015834348355,0.8940333333333333,0.8525225234174009,0.9530609752034913,0.8999926596268993,0.9733250888975524,0.9530609752034913,0.8349361290537761,0.8525225234174009,0.9467142334892281,85826,75100,14847,4227,90053,89947,0.31645262910222466,0.5002944444444445,0.9988229153942677,3.213890927081758,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
35,0.0003567319332454857,0.0007131767561367542,0.0014260664019192907,289.17794728279114,0.8821523809523809,0.8875197441830135,0.8751589686920985,0.881296016499988,0.9545966273120617,0.8751589686920985,0.8891422640952521,0.8875197441830135,0.8769350681059457,183737,186767,23286,26210,209947,210053,0.2716474478449514,0.4998738095238095,0.9994953654553851,0.2716474478449514,0.01251647327448061,0.28416392111943195,0.9969423848150999,0.9413755384972873,0.9830497578836134,255.8501827040195,255.78562728380024,251.36297198538367,0.8981111111111111,0.8591504151767381,0.9524946420441296,0.9034177681815788,0.9742588665670564,0.9524946420441296,0.8436634907223143,0.8591504151767381,0.9466337337674489,85775,75885,14062,4278,90053,89947,0.31759180407971144,0.5002944444444445,0.9988229153942677,2.1514184061776507,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
36,0.00034958839871337787,0.0006988753713720732,0.0013974493166894638,287.42554354667664,0.8821928571428571,0.8872147793521485,0.8756400424869134,0.8813894116095936,0.9547089530901915,0.8756400424869134,0.8887423650221611,0.8872147793521485,0.8773027181472988,183838,186683,23370,26109,209947,210053,0.2712717405117676,0.4998738095238095,0.9994953654553851,0.2712717405117676,0.0029759716241701023,0.27424771213593774,0.9996943444775896,0.9468060128462681,0.9822906391914553,255.8501827040195,255.78562728380024,251.15956151035323,0.9040888888888889,0.8699342352690052,0.9503847734112134,0.9083817145525754,0.9747838195268825,0.9503847734112134,0.85773844597374,0.8699342352690052,0.9452578443744716,85585,77151,12796,4468,90053,89947,0.2978669101457027,0.5002944444444445,0.9988229153942677,2.774979396977208,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
37,0.0003423470758948273,0.000684378214065997,0.0013684404904083364,287.7131485939026,0.8836214285714286,0.889568801215135,0.8759210657927953,0.8826921830788172,0.9555688043240991,0.8759210657927953,0.8913179054809977,0.889568801215135,0.8778566538818608,183897,187224,22829,26050,209947,210053,0.26887873806122886,0.4998738095238095,0.9994953654553851,0.26887873806122886,0.006287685022025792,0.2751664230832547,0.998248245771271,0.9517459571646616,0.9828349160165698,255.8501827040195,255.78562728380024,251.3154689403167,0.9044,0.8731087185896188,0.9464648595826902,0.9083081120252355,0.973995414932484,0.9464648595826902,0.8622855681679211,0.8731087185896188,0.9414792245784829,85232,77560,12387,4821,90053,89947,0.2891949397850443,0.5002944444444445,0.9988229153942677,3.0876346975564957,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
38,0.0003350151111012004,0.0006696995911625234,0.0013390685512851695,287.52342200279236,0.883697619047619,0.8896424286985798,0.8760020386097443,0.8827695446091078,0.9559007507964901,0.8760020386097443,0.8913893160297639,0.8896424286985798,0.8779352188754267,183914,187239,22814,26033,209947,210053,0.26787455487048,0.4998738095238095,0.9994953654553851,0.26787455487048,0.003450904112214497,0.2713254589826945,0.9993058594803572,0.9562374581277389,0.982595536142951,255.8501827040195,255.78562728380024,251.2436053593179,0.9076944444444445,0.876234681749252,0.9496296625320645,0.9114570288144355,0.9760377581098842,0.9496296625320645,0.8657098068862775,0.876234681749252,0.944954128440367,85517,77868,12079,4536,90053,89947,0.27230058318342676,0.5002944444444445,0.9988229153942677,3.1460518620230933,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
39,0.0003275997400965495,0.0006548539886902865,0.0013093624858777607,286.16597294807434,0.8845047619047619,0.8893718012416368,0.8781883046673684,0.8837446735082228,0.955997365031669,0.8781883046673684,0.8908180316396338,0.8893718012416368,0.8797609700366256,184373,187119,22934,25574,209947,210053,0.26750908761163866,0.4998738095238095,0.9994953654553851,0.26750908761163866,0.009184960240722791,0.27669404785236146,0.9971195836886129,0.9603193885318451,0.9827272392786871,255.8501827040195,255.78562728380024,251.2777101096224,0.9058,0.8748525656147117,0.9472088658900869,0.9095940369173678,0.9743535919702765,0.9472088658900869,0.8643423349305702,0.8748525656147117,0.9423750590916253,85299,77745,12202,4754,90053,89947,0.28685536413368856,0.5002944444444445,0.9988229153942677,3.0528865564953196,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
40,0.00032010828095678783,0.0006398560574665953,0.0012793516104862104,287.73341035842896,0.8854642857142857,0.891789563381782,0.8773261823222052,0.8844987502671139,0.9568625071049156,0.8773261823222052,0.893598282338267,0.891789563381782,0.8793439458816255,184192,187703,22350,25755,209947,210053,0.26490693805278726,0.4998738095238095,0.9994953654553851,0.26490693805278726,0.002605438141955401,0.26751237619474266,0.9995863478308619,0.9640275800758169,0.9831282160827548,255.8501827040195,255.78562728380024,251.3861144945189,0.9079111111111111,0.8817185308327705,0.9423450634626276,0.9110242729390546,0.9746230232982805,0.9423450634626276,0.8734365793189323,0.8817185308327705,0.938009671064414,84861,78563,11384,5192,90053,89947,0.2788668464953927,0.5002944444444445,0.9988229153942677,3.0641063546592537,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
41,0.0003125481268476313,0.0006247205986388451,0.0012490655422212728,296.2346541881561,0.8856642857142857,0.890597259745272,0.8792838192496202,0.8849043805889839,0.9572733523578424,0.8792838192496202,0.8920415323751625,0.890597259745272,0.8808574652124859,184603,187376,22677,25344,209947,210053,0.26385803257504276,0.4998738095238095,0.9994953654553851,0.26385803257504276,0.0024362054484585545,0.26629423802350133,0.9994890951936051,0.9673950012571182,0.9835880876841546,255.8501827040195,255.78562728380024,251.5225334957369,0.9042722222222223,0.8758981665014867,0.9421451811710881,0.9078146985025439,0.9739118822491947,0.9421451811710881,0.8663546310605134,0.8758981665014867,0.9373316012317167,84843,77926,12021,5210,90053,89947,0.27912212654270907,0.5002944444444445,0.9988229153942677,2.71033901585774,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
42,0.0003049267387284375,0.0006094625490775733,0.001218534169775845,294.60671639442444,0.8867571428571429,0.8922627243520062,0.8796743940137273,0.8859238436963341,0.9577293779084314,0.8796743940137273,0.8938363175008213,0.8922627243520062,0.8814074126235242,184685,187753,22300,25262,209947,210053,0.2621968508166024,0.4998738095238095,0.9994953654553851,0.2621968508166024,0.007444331858686572,0.26964118267528897,0.9984480676203784,0.9704519366134539,0.9828522949856926,255.8501827040195,255.78562728380024,251.32155907429964,0.9069611111111111,0.8785919391823497,0.9445548732413135,0.910380109917749,0.974964785577294,0.9445548732413135,0.8693230457936341,0.8785919391823497,0.9399778808934196,85060,78193,11754,4993,90053,89947,0.2846758062951267,0.5002944444444445,0.9988229153942677,3.354472895914858,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
43,0.0002972516379891384,0.0005940969666355698,0.0011877876239284324,295.07296109199524,0.8864452380952381,0.8917702508233613,0.8795838949830195,0.8856351537677597,0.9577748825938696,0.8795838949830195,0.8933031187366998,0.8917702508233613,0.8812663792374672,184666,187641,22412,25281,209947,210053,0.2621433788617839,0.4998738095238095,0.9994953654553851,0.2621433788617839,0.0023144629892615782,0.2644578418510455,0.9995263977550269,0.9732261643446702,0.983482135778332,255.8501827040195,255.78562728380024,251.47868453105968,0.9071722222222223,0.8806834696674002,0.9420896583123272,0.9103522279153365,0.9748301806540713,0.9420896583123272,0.8722136369195193,0.8806834696674002,0.9376703160109002,84838,78453,11494,5215,90053,89947,0.284143748185174,0.5002944444444445,0.9988229153942677,3.2699967941099946,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
44,0.0002895303990275377,0.0005786390152875956,0.0011568562478077114,295.43797636032104,0.8882404761904762,0.8942495598165742,0.880555568786408,0.8873497344478604,0.9585826410806948,0.880555568786408,0.8959215055247961,0.8942495598165742,0.8824155522628805,184870,188191,21862,25077,209947,210053,0.2597232427579622,0.4998738095238095,0.9994953654553851,0.2597232427579622,0.0034895543415716483,0.2632127970995338,0.9990676867250403,0.9757431300314514,0.9832955077669402,255.8501827040195,255.78562728380024,251.42630937880634,0.8993833333333333,0.8625962662795855,0.9502515185501871,0.904304728490888,0.9740492456301643,0.9502515185501871,0.8484552013963779,0.8625962662795855,0.9445517104807168,85573,76316,13631,4480,90053,89947,0.3242022558115423,0.5002944444444445,0.9988229153942677,3.772463358938694,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
45,0.00028177064177429406,0.0005631039501653703,0.001125770566947523,295.05122447013855,0.8881928571428571,0.8947587676806821,0.8798125241132285,0.8872227038788435,0.9584738790556264,0.8798125241132285,0.8965689611669436,0.8947587676806821,0.8818458512830119,184714,188327,21726,25233,209947,210053,0.2599895140394369,0.4998738095238095,0.9994953654553851,0.2599895140394369,0.005910969235480283,0.26590048327491717,0.9982041265003283,0.9780261147388136,0.9829836815815691,255.8501827040195,255.78562728380024,251.35688185140074,0.9073944444444444,0.8801176860600033,0.9433999977790857,0.910660785396155,0.9750662945631138,0.9433999977790857,0.8713464595817537,0.8801176860600033,0.9389376078205866,84956,78375,11572,5097,90053,89947,0.2847096249461174,0.5002944444444445,0.9988229153942677,2.6745955131270667,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
46,0.0002739800241729694,0.0005475071025025981,0.0010945612591618556,292.224999666214,0.8892357142857142,0.8949434020628523,0.8819463959951798,0.888397365927383,0.959160522444034,0.8819463959951798,0.8965213541344328,0.8949434020628523,0.8836941933909583,185162,188317,21736,24785,209947,210053,0.25786872444068615,0.4998738095238095,0.9994953654553851,0.25786872444068615,0.0017569559998781932,0.25962568044056433,0.9997652654380659,0.9800963962661915,0.9831952659572587,255.8501827040195,255.78562728380024,251.40803897685748,0.907,0.8812309548324025,0.9409236782783472,0.910099567146064,0.9744615230570888,0.9409236782783472,0.8730363436245789,0.8812309548324025,0.9365510990256062,84733,78527,11420,5320,90053,89947,0.28113475048237224,0.5002944444444445,0.9988229153942677,3.3063558089462193,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
47,0.0002661662346225638,0.0005318638645048923,0.0010632591242695493,286.01046419143677,0.8897619047619048,0.8975044086998344,0.8799601804264886,0.8886457105750499,0.9593384149610342,0.8799601804264886,0.8995586828086245,0.8975044086998344,0.882319980201441,184745,188955,21098,25202,209947,210053,0.25743551971561,0.4998738095238095,0.9994953654553851,0.25743551971561,0.001135297976709317,0.2585708176923193,0.9998820785628166,0.9819734026943041,0.9825437192447244,255.8501827040195,255.78562728380024,251.22655298416566,0.9035111111111112,0.8721138585982696,0.9458318989928154,0.9074782386345476,0.9745934906954463,0.9458318989928154,0.8611404493757435,0.8721138585982696,0.9407542357442157,85175,77457,12490,4878,90053,89947,0.3078691875138743,0.5002944444444445,0.9988229153942677,3.0171647308902307,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
48,0.0002583369843899931,0.0005161896741595253,0.0010318950536985897,286.2114489078522,0.8896595238095238,0.8954729605600301,0.8822464717285791,0.8888105126525637,0.959324908055412,0.8822464717285791,0.8970688350083075,0.8954729605600301,0.8840181277386303,185225,188432,21621,24722,209947,210053,0.25735738543151504,0.4998738095238095,0.9994953654553851,0.25735738543151504,0.0013023074960220383,0.25865969292753704,0.9997684409644514,0.9836748576936802,0.9827285657236329,255.8501827040195,255.78562728380024,251.27283800243606,0.9118611111111111,0.8859696585020707,0.945520970983754,0.9147771528639497,0.9764751129529127,0.945520970983754,0.878161584043937,0.8859696585020707,0.9415214437266074,85147,78988,10959,4906,90053,89947,0.2594994054260579,0.5002944444444445,0.9988229153942677,3.1365014775232836,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
49,0.00025050000000000007,0.0005005000000000002,0.0010005000000000005,285.28678941726685,0.8899952380952381,0.8955900330010679,0.882860912516016,0.8891799189273464,0.9598027256028538,0.882860912516016,0.8971259634473204,0.8955900330010679,0.8845599590681431,185354,188444,21609,24593,209947,210053,0.255935368798537,0.4998738095238095,0.9994953654553851,0.255935368798537,0.0007264592889028496,0.25666182808743987,0.9999392283093479,0.9852169173114362,0.9821459982666619,255.8501827040195,255.78562728380024,251.1376370280146,0.9100888888888888,0.8862754531098026,0.9410347239958691,0.9128345990197663,0.9753978310361121,0.9410347239958691,0.8791065849889379,0.8862754531098026,0.9370726331133048,84743,79073,10874,5310,90053,89947,0.2715831870975142,0.5002944444444445,0.9988229153942677,3.0946546610106123,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
50,0.00024266301561000702,0.0004848103258404751,0.0009691049463014114,285.3551003932953,0.8906785714285714,0.8958950793083807,0.884027873701458,0.8899219156439622,0.9604892622225474,0.884027873701458,0.897325912983866,0.8958950793083807,0.8856009848050593,185599,188486,21567,24348,209947,210053,0.2538794028991323,0.4998738095238095,0.9994953654553851,0.2538794028991323,0.0021975689628988167,0.2560769718620311,0.9995292320611561,0.9866142981514305,0.9829994393177319,255.8501827040195,255.78562728380024,251.35566382460414,0.9106444444444445,0.8808084760247527,0.9499405905411258,0.9140692617564405,0.9771387386151503,0.9499405905411258,0.8713019889490478,0.8808084760247527,0.9456074518273628,85545,78371,11576,4508,90053,89947,0.28252041136676614,0.5002944444444445,0.9988229153942677,2.9169893854043702,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
51,0.00023483376537743634,0.0004691361354951082,0.0009377408757304519,286.4481008052826,0.8916904761904761,0.8987551706245483,0.8827704134853082,0.8906910803537101,0.9610396194004601,0.8827704134853082,0.900606037523863,0.8987551706245483,0.8848760682361416,185335,189175,20878,24612,209947,210053,0.25192513488387364,0.4998738095238095,0.9994953654553851,0.25192513488387364,0.002746162359314476,0.2546712972431881,0.9992045492986523,0.9878803970168315,0.9824631250087901,255.8501827040195,255.78562728380024,251.21437271619976,0.9068388888888889,0.8759927760789706,0.9479861859127403,0.9105686721029081,0.9761335358591483,0.9479861859127403,0.8656431009372186,0.8759927760789706,0.9432558815690645,85369,77862,12085,4684,90053,89947,0.28166073882444337,0.5002944444444445,0.9988229153942677,2.747822064567696,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
52,0.0002270199758270307,0.00045349289749740224,0.0009064387408381455,285.54950046539307,0.8924761904761904,0.8965133906013137,0.8873239436619719,0.891894997390734,0.9613715354079966,0.8873239436619719,0.8976258372886843,0.8965133906013137,0.8885228906010697,186291,188549,21504,23656,209947,210053,0.2509776406652599,0.4998738095238095,0.9994953654553851,0.2509776406652599,0.0007979261636281393,0.2517755668288881,0.9998865050607418,0.989027402201099,0.9834585111736253,255.8501827040195,255.78562728380024,251.47259439707673,0.9131611111111111,0.8926536383589397,0.9393912473765449,0.9154262773169716,0.9762482507137452,0.9393912473765449,0.8869000633706516,0.8926536383589397,0.9359630185845692,84595,79774,10173,5458,90053,89947,0.26418558550490573,0.5002944444444445,0.9988229153942677,2.5130808048627595,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
53,0.0002192293582257061,0.0004378960498346302,0.0008752294330524785,285.4129526615143,0.8919214285714285,0.8977001382430564,0.8845946834201013,0.8910992277408721,0.9612388435061204,0.8845946834201013,0.8992444763940529,0.8977001382430564,0.8863118084816862,185718,188889,21164,24229,209947,210053,0.25145023485847573,0.4998738095238095,0.9994953654553851,0.25145023485847573,0.0005982930095244968,0.2520485278680002,0.9999337676236458,0.9900663966998859,0.9819961093872984,255.8501827040195,255.78562728380024,251.08891595615103,0.9083444444444444,0.8777358955660775,0.9489855973704374,0.911971229777607,0.9766219538680331,0.9489855973704374,0.8676553970671618,0.8777358955660775,0.9444074688093711,85459,78043,11904,4594,90053,89947,0.29178722617639735,0.5002944444444445,0.9988229153942677,2.6523380035703834,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
54,0.00021146960097246238,0.0004223609847124048,0.0008441437521922897,287.22231936454773,0.8930404761904762,0.8976903575318829,0.8871334193867976,0.892380667185722,0.9615416341830034,0.8871334193867976,0.8989445520892346,0.8976903575318829,0.8885009551952269,186251,188826,21227,23696,209947,210053,0.2503945166097634,0.4998738095238095,0.9994953654553851,0.2503945166097634,0.0004712775042254322,0.25086579411398885,0.9999657494722708,0.9910074536781177,0.9834002592513694,255.8501827040195,255.78562728380024,251.46163215590744,0.9080555555555555,0.8780201808251303,0.947908453910475,0.9116268141866997,0.9757977786439458,0.947908453910475,0.8681556916851034,0.8780201808251303,0.9433310380652098,85362,78088,11859,4691,90053,89947,0.2874791264872659,0.5002944444444445,0.9988229153942677,2.870578446848826,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
55,0.0002037483620108617,0.0004069030333644307,0.0008132123760715686,286.02168130874634,0.8940142857142858,0.8990472055382686,0.887647834929768,0.8933111554243203,0.9622062400303248,0.887647834929768,0.900377523767811,0.8990472055382686,0.8891098418071128,186359,189127,20926,23588,209947,210053,0.24832711799862034,0.4998738095238095,0.9994953654553851,0.24832711799862034,0.0006851741572119972,0.24901229215583234,0.9998805127974405,0.9918597245682079,0.9839275558042775,255.8501827040195,255.78562728380024,251.59683313032886,0.9087444444444445,0.8774156508545125,0.9503736688394612,0.9124385641331813,0.9771052283566157,0.9503736688394612,0.8670661611838082,0.8774156508545125,0.9458033689469918,85584,77990,11957,4469,90053,89947,0.28263039886951447,0.5002944444444445,0.9988229153942677,2.401277330788699,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
56,0.0001960732612715627,0.0003915374509224273,0.0007824658302241563,285.4016010761261,0.8937571428571428,0.8994727660211956,0.8865427941337576,0.8929609764054539,0.9621407622597143,0.8865427941337576,0.9009678509709454,0.8994727660211956,0.8882062786582876,186127,189251,20802,23820,209947,210053,0.24854577471582667,0.4998738095238095,0.9994953654553851,0.24854577471582667,0.0007357337765821599,0.24928150849240882,0.9998274510873801,0.9926315202011282,0.9827748237548337,255.8501827040195,255.78562728380024,251.31181485992693,0.9164277777777777,0.897323982456512,0.9405794365540293,0.9184426962758949,0.9771636158459996,0.9405794365540293,0.8922476569535394,0.897323982456512,0.9374926991098754,84702,80255,9692,5351,90053,89947,0.2523102199828083,0.5002944444444445,0.9988229153942677,2.4548945027318867,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
57,0.00018845187315236873,0.0003762794013611551,0.0007519344577787279,287.1170902252197,0.894697619047619,0.9001042994553251,0.8878812271668564,0.8939509834717283,0.9623477143363883,0.8878812271668564,0.9015105711415691,0.9001042994553251,0.8894384323450945,186408,189365,20688,23539,209947,210053,0.24782938767002213,0.4998738095238095,0.9994953654553851,0.24782938767002213,0.0005950317838616061,0.24842441945388374,0.9999137808286316,0.9933303853851734,0.982590815917022,255.8501827040195,255.78562728380024,251.2460414129111,0.9115333333333333,0.8859880239520959,0.9447436509611007,0.9144229839099732,0.9768664958664182,0.9447436509611007,0.8782838782838783,0.8859880239520959,0.9407442691277166,85077,78999,10948,4976,90053,89947,0.2632585483264517,0.5002944444444445,0.9988229153942677,3.0369082391262054,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
58,0.00018089171904321234,0.00036114394253340513,0.0007216483895137908,286.20047402381897,0.8949833333333334,0.9004752383436205,0.8880669883351513,0.8942280713955122,0.9629573242731774,0.8880669883351513,0.9018961881049069,0.9004752383436205,0.8896433837686549,186447,189446,20607,23500,209947,210053,0.24585370975348023,0.4998738095238095,0.9994953654553851,0.24585370975348023,0.0002992116524371399,0.24615292140591738,0.9999754282937415,0.9939631673505833,0.9827156926726114,255.8501827040195,255.78562728380024,251.27649208282583,0.9133388888888889,0.8878701369063744,0.9462871864346551,0.9161483838715053,0.9779244482086142,0.9462871864346551,0.8803517627047038,0.8878701369063744,0.94243174406703,85216,79185,10762,4837,90053,89947,0.2708874914625829,0.5002944444444445,0.9988229153942677,2.6935368457978424,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
59,0.00017340025990345072,0.000346146011309714,0.0006916375141222407,285.6411671638489,0.8953333333333333,0.9011460140847113,0.8880288834801164,0.8945393654129422,0.9632258505034333,0.8880288834801164,0.9026340971088249,0.9011460140847113,0.8896902524060457,186439,189601,20452,23508,209947,210053,0.2450561793509703,0.4998738095238095,0.9994953654553851,0.2450561793509703,0.00048233944616918155,0.24553851879713948,0.9998899659779418,0.9945360784739781,0.9820040884773652,255.8501827040195,255.78562728380024,251.09744214372716,0.9154666666666667,0.8949223738509113,0.9415899525834787,0.9176632287529356,0.9772527974818651,0.9415899525834787,0.8893125951949481,0.8949223738509113,0.9382998439900998,84793,79991,9956,5260,90053,89947,0.258559121792628,0.5002944444444445,0.9988229153942677,2.522914371029897,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
60,0.00016598488889879982,0.00033130040883747703,0.0006619314487148316,285.4991807937622,0.8953666666666666,0.9022218991543699,0.8867857125846047,0.8944372114474588,0.9631914623379778,0.8867857125846047,0.903943290502873,0.9022218991543699,0.8887453485922909,186178,189876,20177,23769,209947,210053,0.24512200965007244,0.4998738095238095,0.9994953654553851,0.24512200965007244,0.00036051012219006967,0.2454825197722625,0.9999465502426482,0.9950547536867307,0.9827130000785944,255.8501827040195,255.78562728380024,251.2777101096224,0.9162666666666667,0.8969895274098076,0.9406571685562947,0.9183045151498727,0.9776829617668442,0.9406571685562947,0.8918474212591859,0.8969895274098076,0.9375430968993607,84709,80219,9728,5344,90053,89947,0.24535182783041487,0.5002944444444445,0.9988229153942677,2.4864788285710593,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
61,0.00015865292410517293,0.0003166217859340036,0.000632559509591665,285.32871294021606,0.8967619047619048,0.9030480162973787,0.8889052951459178,0.8959208460751885,0.9638157539537064,0.8889052951459178,0.904614549661276,0.9030480162973787,0.8906726789506002,186623,190017,20036,23324,209947,210053,0.24290557450702216,0.4998738095238095,0.9994953654553851,0.24290557450702216,0.00024507959971075934,0.24315065410673292,0.9999733350889691,0.9955243029574472,0.9835976868362084,255.8501827040195,255.78562728380024,251.5115712545676,0.9129722222222222,0.891482822499158,0.9405350182670206,0.9153522352089312,0.9761971731651679,0.9405350182670206,0.8853769442004736,0.891482822499158,0.9369940700301205,84698,79637,10310,5355,90053,89947,0.2612136528742584,0.5002944444444445,0.9988229153942677,2.5366154299540953,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
62,0.00015141160128662222,0.0003021246286279271,0.000603550683310537,285.12753891944885,0.8972642857142857,0.902769192133833,0.8903723320647592,0.8965279093357249,0.964256455217605,0.8903723320647592,0.9041527614459208,0.902769192133833,0.8919111845812826,186931,189920,20133,23016,209947,210053,0.24138291129313783,0.4998738095238095,0.9994953654553851,0.24138291129313783,0.00022562915768587635,0.2416085404508237,0.9999662483072456,0.9959493592219002,0.9830343121365108,255.8501827040195,255.78562728380024,251.3483556638246,0.9147055555555555,0.8946951283948008,0.9401685673991983,0.9168683636284878,0.9771483736802199,0.9401685673991983,0.8892125362713598,0.8946951283948008,0.936886494084573,84665,79982,9965,5388,90053,89947,0.26833130821416323,0.5002944444444445,0.9988229153942677,2.1315726800398394,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
63,0.00014426806675451437,0.00028782324386324626,0.0005749335980807101,285.5096411705017,0.8969642857142858,0.9018710517432609,0.8908010116839011,0.8963018520692903,0.9639255775321303,0.8908010116839011,0.9031244495436866,0.9018710517432609,0.8921789023185815,187021,189704,20349,22926,209947,210053,0.2426717227254512,0.4998738095238095,0.9994953654553851,0.2426717227254512,0.00017118099225378648,0.242842903717705,0.9999759811431569,0.9963341221150144,0.9834899281456655,255.8501827040195,255.78562728380024,251.49330085261875,0.9081944444444444,0.8771130805842771,0.9495297213862948,0.9118859342757051,0.9772042061687178,0.9495297213862948,0.8668104550457492,0.8771130805842771,0.9449171029668412,85508,77967,11980,4545,90053,89947,0.28972618823701685,0.5002944444444445,0.9988229153942677,2.5138202641497958,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
64,0.0001372293703149831,0.00027373174538009644,0.0005467364955103232,285.88492155075073,0.8975547619047619,0.9038126572479195,0.8897483650635637,0.8967253682550579,0.9643507646000294,0.8897483650635637,0.9053572193684452,0.9038126572479195,0.891491655728483,186800,190173,19880,23147,209947,210053,0.2411635038006175,0.4998738095238095,0.9994953654553851,0.2411635038006175,0.00017648102996963255,0.24133998483058713,0.9999759780213545,0.9966823978396511,0.9825886738316849,255.8501827040195,255.78562728380024,251.2423873325213,0.9158722222222222,0.897619907004395,0.9389359599347051,0.9178132004710965,0.9772087861703062,0.9389359599347051,0.8927813045460105,0.897619907004395,0.9359105848348523,84554,80303,9644,5499,90053,89947,0.25846160512248223,0.5002944444444445,0.9988229153942677,2.2698380784554915,0.49999999593604694,0.9841973284180756,255.53125,255.6818181818182,251.46875
